user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35d7496e72c911e994f9dca9049399ef,4/18/18 11:01,20.0,50.0,True,True,259.0,95,1211.0,996.0,184,200
35d49a8c72c911e9aa71dca9049399ef,10/18/17 15:04,,13.0,False,False,69.0,94,319.0,280.0,58,382
35d4139772c911e9bcb0dca9049399ef,10/10/16 16:29,50.0,25.0,True,False,87.0,71,481.0,480.0,39,755
35cec8f372c911e9b805dca9049399ef,1/9/16 16:09,10.0,33.0,True,False,217.0,82,85.0,74.0,940,1030
35d0d60f72c911e9a8bedca9049399ef,10/11/18 22:49,,5.0,False,False,17.0,19,114.0,111.0,7,24
35cfe0f372c911e9b204dca9049399ef,8/9/18 9:54,20.0,14.0,False,False,24.0,66,171.0,149.0,24,87
35d0fde872c911e9935edca9049399ef,1/28/16 13:30,,69.0,False,True,422.0,94,365.0,351.0,343,1011
35d4db0272c911e996acdca9049399ef,4/25/18 21:01,,8.0,True,False,,1,3.0,3.0,1,193
35d1ba9e72c911e99b0adca9049399ef,10/6/18 13:15,10.0,4.0,False,True,7.0,26,68.0,49.0,11,29
35d0fbde72c911e9a82cdca9049399ef,1/19/17 6:36,30.0,33.0,True,False,239.0,89,281.0,247.0,484,654
35caba9e72c911e98834dca9049399ef,9/4/14 21:05,,35.0,True,False,141.0,31,232.0,228.0,11,1522
35d42ee672c911e99e6edca9049399ef,1/14/17 5:41,,58.0,True,False,607.0,95,218.0,220.0,204,659
35d11b0c72c911e9a004dca9049399ef,9/9/18 20:02,,3.0,False,False,,18,71.0,64.0,5,56
35d1bf3a72c911e98ea1dca9049399ef,11/1/18 12:47,,27.0,False,False,52.0,4,51.0,38.0,2,3
35d6f4ab72c911e995bbdca9049399ef,8/6/18 11:27,,3.0,False,False,19.0,76,276.0,215.0,6,90
35d7551c72c911e9923bdca9049399ef,8/2/17 9:53,30.0,12.0,True,False,17.0,23,39.0,33.0,2,459
35d22d4c72c911e9944fdca9049399ef,3/19/18 16:45,10.0,25.0,True,False,87.0,95,250.0,224.0,230,230
35d2270c72c911e9b1dbdca9049399ef,5/12/16 20:45,30.0,31.0,True,True,118.0,78,455.0,422.0,73,906
35d4a3d172c911e98cb6dca9049399ef,6/14/18 11:14,,22.0,False,False,52.0,41,79.0,73.0,25,143
35cbbf2172c911e9b996dca9049399ef,5/4/17 18:20,,64.0,False,False,59.0,8,49.0,48.0,3,549
35d6a53572c911e9a036dca9049399ef,9/4/18 13:14,,5.0,False,False,10.0,7,59.0,44.0,1,61
35d069b372c911e9903adca9049399ef,11/1/18 19:17,,11.0,True,True,30.0,4,37.0,37.0,4,3
35ce855e72c911e9b7fadca9049399ef,9/16/18 19:47,,28.0,True,True,56.0,46,295.0,252.0,24,49
35cb438a72c911e9951ddca9049399ef,2/21/14 0:32,10.0,64.0,True,True,350.0,92,734.0,682.0,367,1717
35d79cab72c911e9bb44dca9049399ef,10/15/18 19:26,,4.0,True,False,5.0,1,1.0,1.0,1,20
35cd2d6372c911e9a406dca9049399ef,9/16/18 12:17,20.0,4.0,False,True,11.0,5,105.0,96.0,5,49
35cfa88072c911e9a88ddca9049399ef,10/4/18 20:03,30.0,19.0,False,True,59.0,32,503.0,454.0,32,31
35cf68f372c911e98a47dca9049399ef,4/21/15 12:21,,32.0,True,False,56.0,4,72.0,73.0,4,1293
35d160ee72c911e98fd9dca9049399ef,10/16/18 15:37,20.0,11.0,True,False,30.0,19,96.0,96.0,15,19
35d0c59472c911e9ae27dca9049399ef,8/18/18 2:20,,4.0,True,False,19.0,27,131.0,110.0,1,78
35d4ff5772c911e9a12ddca9049399ef,4/19/16 5:52,,27.0,False,False,,93,96.0,93.0,91,929
35d4a82672c911e991d4dca9049399ef,9/11/18 14:49,30.0,3.0,False,True,13.0,53,235.0,173.0,16,54
35cdc11e72c911e99355dca9049399ef,9/11/18 20:35,20.0,9.0,True,False,78.0,38,275.0,242.0,9,54
35d104a172c911e9b31fdca9049399ef,12/10/13 1:05,,58.0,False,False,391.0,95,192.0,192.0,1038,1790
35d3bc4072c911e9a127dca9049399ef,3/16/13 17:10,,57.0,True,False,67.0,22,36.0,30.0,18,2059
35d6caf372c911e98222dca9049399ef,10/24/18 13:10,,8.0,False,False,16.0,7,87.0,79.0,3,11
35cdf4a372c911e99714dca9049399ef,9/24/18 5:33,,32.0,False,False,68.0,39,87.0,87.0,36,41
35cef0d472c911e998a7dca9049399ef,3/6/17 0:02,30.0,31.0,True,True,197.0,94,280.0,278.0,572,608
35d3dae872c911e9aee2dca9049399ef,5/13/18 9:02,,31.0,True,False,90.0,86,93.0,89.0,97,175
35d0296872c911e98467dca9049399ef,1/5/17 11:07,,31.0,True,False,142.0,82,342.0,334.0,13,668
35cd3b9972c911e9a2a6dca9049399ef,4/5/16 5:06,20.0,41.0,False,False,13.0,5,2.0,2.0,0,943
35cc706672c911e9a882dca9049399ef,4/30/16 9:35,,32.0,False,False,280.0,86,223.0,227.0,52,918
35cbf7ba72c911e9921adca9049399ef,2/16/18 21:17,,33.0,True,False,94.0,88,213.0,192.0,18,261
35d35a4772c911e9be14dca9049399ef,6/4/18 23:47,,12.0,True,True,55.0,87,261.0,257.0,46,153
35d0ac0772c911e99b80dca9049399ef,12/13/17 5:19,,16.0,False,True,47.0,32,112.0,82.0,1,326
35d36ce172c911e9aad0dca9049399ef,5/4/17 12:07,20.0,22.0,True,False,68.0,26,139.0,108.0,7,549
35cee86e72c911e98d2cdca9049399ef,8/20/17 8:43,20.0,22.0,False,True,121.0,95,387.0,386.0,107,441
35d1cf2872c911e9bb0fdca9049399ef,4/15/18 19:15,,15.0,False,False,118.0,75,420.0,383.0,22,203
35cc809c72c911e9bbebdca9049399ef,10/21/18 13:44,20.0,1.0,False,False,0.0,4,2.0,0.0,0,14
35cfa45172c911e9bb79dca9049399ef,1/30/15 17:49,,31.0,True,False,165.0,51,84.0,82.0,9,1374
35d2ffa872c911e99876dca9049399ef,6/23/16 9:58,20.0,64.0,True,True,253.0,95,404.0,382.0,864,864
35cb62a172c911e99ee6dca9049399ef,7/31/14 23:47,,34.0,False,False,143.0,12,2.0,0.0,0,1557
35d52e7072c911e9b5dddca9049399ef,12/20/14 16:29,,4.0,False,True,,45,203.0,183.0,21,1415
35d5ef6172c911e98959dca9049399ef,2/21/15 18:13,30.0,31.0,True,False,201.0,92,278.0,279.0,170,1352
35d001fd72c911e9b65adca9049399ef,7/1/13 5:05,50.0,41.0,False,False,268.0,94,984.0,849.0,1820,1952
35cf9ce672c911e9b6b4dca9049399ef,12/23/16 6:25,10.0,25.0,False,False,91.0,91,97.0,96.0,594,681
35d66b5172c911e9951ddca9049399ef,5/13/17 2:38,,52.0,True,False,62.0,53,171.0,166.0,15,540
35d74af572c911e9a54fdca9049399ef,3/20/15 17:59,20.0,24.0,True,False,,29,58.0,58.0,6,1325
35d5865472c911e9ab12dca9049399ef,7/14/18 23:04,,5.0,False,True,32.0,15,57.0,56.0,17,113
35cf8f6172c911e98e20dca9049399ef,3/6/15 1:39,,64.0,True,False,331.0,93,692.0,669.0,372,1339
35d028e672c911e996c4dca9049399ef,12/18/17 11:21,,18.0,True,False,52.0,9,23.0,23.0,1,321
35cb89c772c911e9a938dca9049399ef,7/17/17 16:56,,30.0,False,True,149.0,73,234.0,196.0,12,475
35d2fd9472c911e98278dca9049399ef,7/13/16 17:44,,44.0,False,False,271.0,85,417.0,406.0,231,844
35d46a2872c911e98f3bdca9049399ef,5/8/18 11:55,,16.0,False,False,137.0,94,656.0,635.0,101,180
35cb0f6e72c911e9afebdca9049399ef,11/1/18 5:29,,2.0,True,False,4.0,4,16.0,10.0,1,3
35d2c2c272c911e988fadca9049399ef,1/4/15 14:02,30.0,58.0,False,False,78.0,24,144.0,137.0,12,1400
35d0d7a172c911e994f6dca9049399ef,6/22/18 12:59,30.0,9.0,False,True,65.0,87,485.0,475.0,63,135
35d568f572c911e99204dca9049399ef,7/27/18 14:19,,19.0,False,True,,88,913.0,873.0,59,100
35d5ffb372c911e98a66dca9049399ef,9/28/15 12:40,20.0,55.0,False,False,92.0,37,76.0,60.0,2,1133
35d6544772c911e9a4c9dca9049399ef,2/9/14 8:07,16.0,19.0,True,False,74.0,2,5.0,3.0,0,1729
35d3deb372c911e9aebadca9049399ef,7/9/18 9:47,,6.0,True,False,24.0,38,123.0,116.0,6,118
35d736d772c911e9a34adca9049399ef,3/25/18 10:15,,10.0,False,False,64.0,48,182.0,178.0,12,224
35ce83e172c911e9a58fdca9049399ef,1/31/18 21:48,,61.0,True,False,383.0,95,1220.0,1199.0,126,277
35cc470772c911e9b099dca9049399ef,8/26/17 1:35,,55.0,True,False,60.0,89,221.0,217.0,107,435
35d2fa8072c911e9b7e3dca9049399ef,5/11/14 5:04,,2.0,False,False,1.0,3,11.0,6.0,1,1638
35d15e5972c911e9aebcdca9049399ef,11/12/17 15:34,,24.0,True,True,75.0,74,154.0,143.0,309,357
35d2316872c911e9b020dca9049399ef,8/12/18 20:30,10.0,10.0,False,False,57.0,49,377.0,318.0,14,84
35d62cf072c911e9906adca9049399ef,1/20/18 15:14,20.0,11.0,False,False,57.0,32,177.0,170.0,6,288
35cbeedc72c911e9b233dca9049399ef,3/12/18 20:11,,17.0,True,False,121.0,94,251.0,242.0,66,237
35d389ee72c911e9aaacdca9049399ef,10/31/18 1:44,,10.0,True,False,16.0,3,16.0,17.0,3,4
35d5a74272c911e98ecedca9049399ef,9/27/18 8:57,,5.0,False,False,13.0,3,68.0,66.0,1,38
35cea26e72c911e98d39dca9049399ef,10/14/15 17:25,,41.0,False,False,158.0,29,114.0,96.0,3,1117
35d1361472c911e982c1dca9049399ef,2/2/18 3:26,50.0,64.0,False,True,397.0,73,904.0,835.0,34,275
35ce8a1772c911e9b7efdca9049399ef,4/3/17 15:35,20.0,33.0,True,True,151.0,68,287.0,218.0,7,580
35d67e4f72c911e9b3aedca9049399ef,5/30/16 9:52,30.0,28.0,True,True,150.0,95,325.0,312.0,378,888
35cfaf4272c911e9a8b2dca9049399ef,9/21/15 18:37,20.0,64.0,False,False,265.0,95,207.0,160.0,1128,1140
35cdac2372c911e9b7a5dca9049399ef,8/15/18 12:50,20.0,19.0,True,True,119.0,64,542.0,536.0,31,81
35d2102872c911e984eadca9049399ef,8/20/18 19:11,30.0,22.0,True,False,62.0,54,231.0,225.0,21,76
35d67bd972c911e99bf8dca9049399ef,10/28/18 12:33,,5.0,False,False,13.0,8,58.0,53.0,8,7
35d02f3072c911e999c5dca9049399ef,5/14/18 14:47,20.0,2.0,False,False,1.0,2,4.0,4.0,1,174
35ca476372c911e99dcfdca9049399ef,7/31/14 3:30,,4.0,False,False,23.0,10,70.0,63.0,4,1557
35d331cf72c911e99242dca9049399ef,8/15/18 3:28,,19.0,True,True,146.0,74,1204.0,1179.0,29,81
35d5b34272c911e99799dca9049399ef,1/28/18 16:08,,31.0,False,True,169.0,89,390.0,368.0,83,280
35cfca1772c911e99a0fdca9049399ef,4/26/17 14:00,30.0,41.0,False,False,392.0,53,723.0,646.0,20,557
35cb2f3a72c911e9adebdca9049399ef,9/17/18 16:27,20.0,19.0,False,True,154.0,49,1386.0,1301.0,48,48
35cef71172c911e992cbdca9049399ef,11/1/18 13:55,,9.0,False,False,18.0,4,77.0,69.0,4,3
35cd9c1472c911e99a40dca9049399ef,9/8/18 21:12,10.0,7.0,True,True,14.0,33,63.0,58.0,13,57
35ccf57d72c911e98208dca9049399ef,6/1/18 17:47,30.0,11.0,False,True,72.0,24,29.0,24.0,12,156
35d69f8c72c911e9bd4bdca9049399ef,6/10/18 13:06,20.0,18.0,False,False,82.0,94,492.0,333.0,24,147
35ca984a72c911e989eddca9049399ef,5/25/17 13:50,,27.0,True,True,97.0,85,138.0,136.0,120,528
35d1f67572c911e99b00dca9049399ef,10/28/14 12:11,20.0,21.0,False,False,97.0,23,61.0,56.0,7,1468
35cad96672c911e9aea3dca9049399ef,7/15/18 12:51,50.0,62.0,False,True,161.0,76,410.0,338.0,42,112
35d37ddc72c911e9b7cadca9049399ef,1/31/17 0:25,30.0,16.0,True,True,66.0,6,37.0,36.0,4,642
35cedca172c911e9a87edca9049399ef,8/7/18 17:10,20.0,10.0,False,False,36.0,68,188.0,157.0,11,89
35d6d76872c911e99973dca9049399ef,8/29/16 13:34,10.0,58.0,True,True,238.0,69,326.0,298.0,41,797
35cc91fd72c911e9bc18dca9049399ef,9/8/18 8:35,,11.0,False,False,73.0,50,592.0,560.0,22,57
35ccc47572c911e9845ddca9049399ef,1/28/16 7:18,50.0,14.0,True,True,74.0,25,1049.0,927.0,21,1011
35d2d48772c911e9bb8edca9049399ef,10/20/18 19:40,,12.0,True,True,53.0,16,240.0,241.0,16,15
35d58e8072c911e98ee3dca9049399ef,10/24/18 18:56,,3.0,False,False,3.0,5,23.0,18.0,2,11
35ce151972c911e98c0cdca9049399ef,12/31/17 17:08,,31.0,True,False,166.0,88,283.0,280.0,20,308
35d605ae72c911e98a2fdca9049399ef,12/9/16 4:50,10.0,20.0,False,False,88.0,48,84.0,54.0,12,695
35d0d0e672c911e99047dca9049399ef,9/1/18 1:44,,22.0,True,False,45.0,63,344.0,333.0,66,64
35d3c84a72c911e9ba91dca9049399ef,9/13/17 17:45,30.0,5.0,False,True,18.0,48,195.0,147.0,5,417
35cbc23872c911e9a8ffdca9049399ef,10/22/18 2:09,20.0,7.0,False,True,10.0,11,42.0,40.0,3,13
35ca237372c911e9bde7dca9049399ef,8/6/18 19:30,50.0,8.0,True,True,39.0,59,309.0,293.0,17,90
35cff18272c911e9adfedca9049399ef,12/18/17 4:36,,49.0,False,True,182.0,88,298.0,286.0,270,321
35d2540c72c911e98ef0dca9049399ef,7/29/15 13:31,30.0,27.0,False,True,113.0,58,154.0,142.0,10,1194
35cec19972c911e9a474dca9049399ef,11/1/18 19:49,,13.0,True,False,22.0,2,6.0,4.0,1,3
35cf60ab72c911e98e2fdca9049399ef,5/25/15 0:21,50.0,58.0,True,True,402.0,94,768.0,756.0,90,1259
35d6224572c911e9b5d0dca9049399ef,9/1/18 22:44,,5.0,False,False,41.0,51,321.0,311.0,12,64
35cfac2b72c911e9a733dca9049399ef,10/14/17 10:02,,34.0,False,False,194.0,74,219.0,217.0,16,386
35cd642672c911e9b017dca9049399ef,3/12/17 14:04,20.0,32.0,True,False,157.0,91,185.0,182.0,492,602
35d55ed772c911e990dddca9049399ef,9/21/17 16:23,10.0,50.0,True,True,420.0,95,888.0,838.0,410,409
35cadcba72c911e9898bdca9049399ef,10/8/16 3:37,20.0,54.0,True,True,86.0,45,166.0,140.0,6,757
35d5442872c911e9b80adca9049399ef,11/1/18 13:57,,25.0,True,False,54.0,4,87.0,84.0,4,3
35d64e4272c911e98b99dca9049399ef,8/24/17 1:40,,34.0,False,True,172.0,78,116.0,109.0,347,437
35d6574772c911e9ae29dca9049399ef,7/5/16 13:51,30.0,32.0,False,False,195.0,85,285.0,276.0,332,852
35d27b8a72c911e98693dca9049399ef,3/3/16 3:25,20.0,8.0,True,False,16.0,3,15.0,14.0,2,976
35cb9a7372c911e990e7dca9049399ef,4/5/16 6:25,50.0,38.0,True,True,116.0,58,131.0,84.0,2,943
35ce82dc72c911e99bb5dca9049399ef,2/23/18 21:52,,31.0,True,False,155.0,95,476.0,473.0,109,254
35d30d5472c911e99512dca9049399ef,6/16/17 22:00,,12.0,False,False,34.0,1,,,0,506
35d3367572c911e9af00dca9049399ef,9/2/18 21:38,,8.0,True,False,11.0,14,37.0,34.0,4,63
35d61d6e72c911e9b187dca9049399ef,9/20/17 20:21,,53.0,True,True,257.0,92,445.0,411.0,35,410
35d3ff3572c911e9aad0dca9049399ef,10/27/18 8:01,,2.0,False,False,4.0,8,18.0,13.0,6,8
35cdc3d972c911e9b3cedca9049399ef,1/5/17 16:24,,49.0,True,False,83.0,84,171.0,163.0,56,668
35cbe94a72c911e99166dca9049399ef,10/21/13 4:58,,23.0,True,True,77.0,46,280.0,277.0,43,1840
35d52a3a72c911e99b33dca9049399ef,9/20/14 20:15,,11.0,True,False,55.0,58,287.0,267.0,6,1506
35d10bee72c911e9899cdca9049399ef,8/7/17 0:00,,54.0,False,False,64.0,21,122.0,117.0,6000,454
35d0753872c911e9a961dca9049399ef,10/19/17 12:13,10.0,64.0,False,False,86.0,93,90.0,90.0,6000,381
35d1007372c911e9bc47dca9049399ef,3/15/15 21:19,,64.0,True,False,,95,280.0,272.0,6000,1330
35d1762e72c911e9a0a3dca9049399ef,5/2/18 15:07,,12.0,True,False,70.0,51,196.0,192.0,6000,186
35cd1d4072c911e9867ddca9049399ef,10/26/18 23:51,30.0,26.0,False,False,41.0,10,27.0,27.0,6000,9
35cfee5772c911e9b828dca9049399ef,5/20/18 15:01,,8.0,False,False,49.0,20,66.0,62.0,6000,168
35d7110f72c911e9b7b5dca9049399ef,5/2/18 4:20,,31.0,False,False,,33,280.0,237.0,6000,186
35d7705772c911e9aac0dca9049399ef,9/23/18 19:30,20.0,8.0,False,False,13.0,10,42.0,40.0,6000,42
35cf040c72c911e98876dca9049399ef,6/15/17 10:00,,31.0,False,False,,14,41.0,37.0,6000,507
35d56b9472c911e98e58dca9049399ef,9/30/18 16:28,20.0,3.0,False,False,15.0,21,86.0,85.0,6000,35
35cd6c4f72c911e98758dca9049399ef,1/18/17 1:41,10.0,44.0,False,False,280.0,95,1002.0,825.0,6000,655
35d3dca172c911e991a3dca9049399ef,8/19/18 16:44,20.0,18.0,True,False,43.0,50,217.0,174.0,6000,77
35d0083d72c911e9a445dca9049399ef,7/26/14 16:33,20.0,35.0,False,False,76.0,1,2.0,1.0,6000,1562
35d1123872c911e9bd99dca9049399ef,10/24/18 3:40,,10.0,False,False,56.0,8,80.0,80.0,6000,11
35d381ee72c911e98a12dca9049399ef,7/9/18 0:35,,6.0,False,False,9.0,20,37.0,25.0,6000,118
35cc14fd72c911e996c9dca9049399ef,5/20/18 21:01,20.0,3.0,False,False,3.0,2,,,6000,168
35d08d0572c911e99d3ddca9049399ef,9/22/18 5:26,30.0,28.0,False,False,51.0,21,121.0,117.0,6000,43
35d218fd72c911e9aca3dca9049399ef,3/28/18 23:02,50.0,12.0,False,True,69.0,54,176.0,141.0,6000,221
35d0cf6b72c911e9adcedca9049399ef,11/27/14 6:25,,50.0,False,False,37.0,21,78.0,73.0,6000,1438
35d18d7572c911e99c48dca9049399ef,10/17/16 5:32,,6.0,False,False,13.0,1,1.0,0.0,6000,748
35cc2c3072c911e9aff2dca9049399ef,3/14/16 6:55,30.0,16.0,False,True,65.0,77,494.0,456.0,6000,965
35d3ac9772c911e98961dca9049399ef,10/12/16 5:06,20.0,9.0,False,False,33.0,76,183.0,183.0,6000,753
35d2602872c911e9bb4ddca9049399ef,1/4/18 6:06,,5.0,False,False,34.0,82,108.0,106.0,6000,304
35cfbec572c911e980b8dca9049399ef,6/21/16 0:02,,43.0,True,True,109.0,94,254.0,230.0,6000,866
35d61a4272c911e98aefdca9049399ef,5/26/18 9:48,20.0,16.0,False,False,42.0,68,140.0,121.0,6000,162
35d1450072c911e9a299dca9049399ef,1/12/18 23:49,,63.0,True,False,280.0,94,668.0,628.0,6000,296
35d4bdfd72c911e9b16fdca9049399ef,5/15/18 17:36,,12.0,False,False,35.0,17,34.0,31.0,6000,173
35d20c0f72c911e9b267dca9049399ef,11/1/18 16:43,,2.0,False,False,4.0,3,21.0,19.0,6000,3
35d0763d72c911e9b741dca9049399ef,12/28/16 15:38,20.0,33.0,True,True,150.0,83,147.0,146.0,6000,676
35cc1c7d72c911e983fddca9049399ef,5/31/16 6:24,,49.0,False,False,46.0,3,2.0,2.0,6000,887
35cec5d172c911e99c5edca9049399ef,10/4/17 21:53,20.0,23.0,False,True,96.0,79,154.0,152.0,6000,396
35cb155472c911e9ac36dca9049399ef,11/7/17 22:05,,9.0,False,False,74.0,64,455.0,450.0,6000,362
35d260ab72c911e98dfedca9049399ef,10/10/17 14:49,,7.0,False,False,,2,,,6000,390
35cefa2172c911e994d1dca9049399ef,4/28/12 19:02,,38.0,True,True,332.0,86,291.0,293.0,6000,2381
35ccc75972c911e99738dca9049399ef,4/15/17 13:48,,27.0,True,False,134.0,66,189.0,180.0,6000,568
35d2e69472c911e99171dca9049399ef,11/1/18 1:43,20.0,4.0,False,False,9.0,4,41.0,35.0,6000,3
35cfb90f72c911e9b581dca9049399ef,9/8/18 5:57,,30.0,True,False,191.0,55,230.0,223.0,6000,57
35d7154772c911e9aebadca9049399ef,10/20/18 21:31,,6.0,False,False,37.0,16,275.0,267.0,6000,15
35cfecd172c911e9bddedca9049399ef,8/16/16 14:35,,64.0,False,False,158.0,10,11.0,5.0,6000,810
35d6526672c911e9897edca9049399ef,8/23/18 14:42,,33.0,False,False,,26,263.0,226.0,6000,73
35cbba9972c911e9904adca9049399ef,11/20/14 16:19,30.0,47.0,True,True,193.0,72,533.0,482.0,6000,1445
35cb634272c911e99c37dca9049399ef,2/4/17 17:40,,34.0,True,True,302.0,95,1426.0,1201.0,6000,638
35cf3cc572c911e9b77fdca9049399ef,7/9/14 18:03,,31.0,True,True,159.0,81,466.0,436.0,6000,1579
35cde5fd72c911e9824fdca9049399ef,3/21/14 16:47,20.0,38.0,False,False,107.0,83,281.0,204.0,6000,1689
35ca42bd72c911e99ef5dca9049399ef,7/26/15 18:50,30.0,31.0,False,True,172.0,92,355.0,343.0,6000,1197
35d1558f72c911e98264dca9049399ef,7/15/15 14:36,,20.0,True,False,157.0,85,415.0,428.0,6000,1208
35d17d7372c911e99a20dca9049399ef,5/14/14 4:07,20.0,34.0,False,True,147.0,64,231.0,185.0,6000,1635
35d34d1472c911e985b2dca9049399ef,7/31/18 18:17,,43.0,True,False,86.0,76,479.0,424.0,6000,96
35d56ca172c911e99145dca9049399ef,5/23/18 21:25,20.0,20.0,False,True,96.0,91,265.0,224.0,6000,165
35d35dcc72c911e98be4dca9049399ef,3/12/18 20:29,,18.0,False,False,50.0,28,90.0,76.0,6000,237
35d4c0e872c911e9844fdca9049399ef,7/30/17 16:39,,54.0,True,False,43.0,6,16.0,12.0,6000,462
35cdcb8a72c911e9bc53dca9049399ef,1/5/14 22:07,,15.0,False,True,84.0,87,90.0,88.0,6000,1764
35cfd2e372c911e986c1dca9049399ef,5/31/15 0:51,,14.0,False,False,23.0,5,30.0,29.0,6000,1253
35d4968772c911e99aabdca9049399ef,6/13/15 9:08,,17.0,False,False,52.0,14,22.0,11.0,6000,1240
35d13f6172c911e9addadca9049399ef,10/5/18 17:41,,3.0,False,False,14.0,5,31.0,27.0,6000,30
35d0275e72c911e98f69dca9049399ef,2/1/18 9:56,20.0,28.0,False,False,108.0,62,129.0,120.0,6000,276
35cfd57872c911e9a2aedca9049399ef,4/15/16 6:12,,32.0,False,False,190.0,80,238.0,235.0,6000,933
35d334f072c911e9a881dca9049399ef,10/15/18 5:03,,3.0,False,False,17.0,19,128.0,256.0,9,20
35cc520272c911e980eadca9049399ef,10/17/18 3:54,20.0,11.0,False,True,17.0,13,66.0,132.0,11,18
35cb46b372c911e98b7edca9049399ef,7/27/16 18:52,,78.0,False,False,247.0,73,142.0,284.0,419,830
35d7620a72c911e99b19dca9049399ef,2/2/14 23:13,1.0,64.0,False,False,299.0,90,451.0,902.0,6000,1736
35d2112e72c911e9804cdca9049399ef,8/7/18 8:37,20.0,44.0,True,False,79.0,78,397.0,794.0,35,89
35cf531c72c911e984fbdca9049399ef,4/29/16 21:38,,57.0,True,False,277.0,89,114.0,228.0,305,919
35d5f56372c911e9bac8dca9049399ef,7/19/13 1:15,10.0,62.0,False,True,213.0,95,370.0,740.0,158,1934
35d44b6172c911e9ba77dca9049399ef,11/1/18 11:51,,7.0,False,False,15.0,4,40.0,80.0,6000,3
35cc48ca72c911e9a9dcdca9049399ef,10/17/18 3:35,,2.0,True,False,2.0,2,7.0,14.0,2,18
35cfc68a72c911e9977bdca9049399ef,6/14/18 21:02,30.0,33.0,True,True,109.0,95,505.0,1010.0,131,143
35cce3c072c911e9961bdca9049399ef,6/17/17 12:20,,22.0,False,False,46.0,1,1.0,2.0,0,505
35ca5c6672c911e9bd4bdca9049399ef,8/16/18 19:17,50.0,35.0,True,True,259.0,69,663.0,1326.0,41,80
35d6156b72c911e98156dca9049399ef,11/6/14 3:31,20.0,53.0,False,True,52.0,21,25.0,50.0,1,1459
35d01e8c72c911e9bd46dca9049399ef,9/17/18 9:16,50.0,10.0,False,False,68.0,42,898.0,1796.0,17,48
35d0e74072c911e99050dca9049399ef,10/10/18 17:45,20.0,7.0,False,False,18.0,16,92.0,184.0,14,25
35ce9f5772c911e9bc33dca9049399ef,10/27/18 9:37,10.0,3.0,False,False,6.0,9,45.0,90.0,9,8
35d2d60f72c911e98832dca9049399ef,9/1/18 16:50,1.0,6.0,False,True,26.0,51,173.0,346.0,20,64
35d42e6372c911e9a380dca9049399ef,11/1/18 17:47,50.0,3.0,False,False,3.0,3,16.0,32.0,1,3
35cce98772c911e9aeafdca9049399ef,11/1/18 21:06,,2.0,False,False,8.0,4,53.0,106.0,3,3
35cb599172c911e9b3ebdca9049399ef,10/1/15 0:40,,64.0,False,True,236.0,69,277.0,554.0,110,1130
35d6860072c911e9964edca9049399ef,8/10/18 12:35,,7.0,True,False,53.0,55,441.0,882.0,6,86
35d1d6fa72c911e9b65edca9049399ef,9/13/18 9:45,30.0,16.0,True,True,30.0,22,98.0,196.0,4,52
35cf4bd772c911e989cddca9049399ef,10/6/17 17:24,,15.0,False,True,87.0,65,236.0,472.0,27,394
35d5486b72c911e98240dca9049399ef,11/26/12 15:09,,18.0,False,False,128.0,94,269.0,538.0,228,2169
35ce999972c911e9b469dca9049399ef,11/1/18 15:18,,2.0,False,False,4.0,2,26.0,52.0,2,3
35d64f0072c911e98906dca9049399ef,6/20/18 10:56,30.0,32.0,False,False,151.0,94,700.0,1400.0,111,137
35d499e372c911e98f95dca9049399ef,2/24/15 19:07,,64.0,True,True,217.0,89,397.0,794.0,51,1349
35cf0d4f72c911e9bfabdca9049399ef,8/21/17 22:12,,51.0,True,True,182.0,88,238.0,476.0,120,440
35cb3eee72c911e9b6eadca9049399ef,2/4/18 16:34,,49.0,True,False,,89,211.0,422.0,80,273
35d4766b72c911e9a8dedca9049399ef,10/26/17 23:35,30.0,18.0,True,False,40.0,1,,,0,374
35d4d53872c911e98e42dca9049399ef,3/13/18 9:50,,4.0,True,False,15.0,2,4.0,8.0,0,236
35d3421972c911e99e01dca9049399ef,1/6/18 14:57,,32.0,False,False,157.0,89,248.0,496.0,237,302
35d01cfa72c911e9b461dca9049399ef,12/15/17 14:20,30.0,25.0,True,False,,1,,,0,324
35cd30a872c911e99b78dca9049399ef,11/1/18 15:15,30.0,8.0,True,False,11.0,4,18.0,36.0,2,3
35d4608c72c911e99ac1dca9049399ef,8/24/15 19:06,,41.0,True,False,393.0,87,266.0,532.0,1078,1168
35d08d8572c911e9918bdca9049399ef,3/16/13 9:29,,38.0,True,True,143.0,71,155.0,310.0,34,2059
35d5fb4072c911e9a034dca9049399ef,9/25/18 16:05,,6.0,False,False,9.0,7,32.0,64.0,5,40
35d15c5172c911e9b71ddca9049399ef,6/10/18 4:42,,8.0,False,True,48.0,87,204.0,408.0,141,147
35cc64de72c911e99b23dca9049399ef,5/22/18 19:35,,11.0,True,False,90.0,11,64.0,128.0,1,166
35d0590f72c911e9a4eedca9049399ef,8/18/18 12:45,50.0,17.0,True,True,45.0,44,267.0,534.0,4,78
35cf644072c911e9a515dca9049399ef,1/4/17 11:47,20.0,61.0,False,True,241.0,95,552.0,1104.0,118,669
